issn_print,issn_electronic,issn_linking,titulo,anio_clasificacion,categoria_publindex,pais,region,departamento,municipio,codigo_dane,especialidad,area_conocimiento,gran_area,institucion_editora_1,tipo_institucion_1,institucion_editora_2,institucion_editora_3,id_revista_publindex,issn_normalizado,titulo_normalizado,pais_iso,categoria_publindex_ord,_fecha_captura,_version_proceso,_estado_calidad,_hash_registro,rank,sourceid,tipo_publicacion,titulo_normalizado_scimago_dup,editorial,open_access,oa_diamond,sjr_score,cuartil_sjr,cuartil_sjr_ord,h_index,total_docs,total_docs_3y,total_refs,total_citas_3y,docs_citables_3y,citas_por_doc_2y,refs_por_doc,pct_female,overton,cobertura,categorias,areas,url_revista,url,When did the journal start to publish all content using an open license?,titulo_alternativo,issn_impreso,issn_electronico,palabras_clave,idiomas,pais_editorial,Other organisation,Country of other organisation,licencia,atributos_licencia,URL for license terms,cc_legible_maquina,autor_retiene_copyright,Copyright information URL,tipo_revision,Review process information URL,politica_plagio,URL for journal's aims & scope,URL for the Editorial Board page,URL for journal's instructions for authors,semanas_submission_publicacion,tiene_apc,APC information URL,apc_amount_raw,politica_exencion,Waiver policy information URL,tiene_otros_cobros,Other fees information URL,servicios_preservacion,Preservation Service: national library,Preservation information URL,Deposit policy directory,URL for deposit policy,identificadores_persistentes,cumple_oa,Continues,Continued By,codigos_lcc,subscribe_to_open,Mirror Journal,Open Journals Collective,materias,fecha_incorporacion,fecha_actualizacion,Last Full Review Date,num_articulos,fecha_ultimo_articulo,titulo_normalizado_doaj_dup,apc_monto_original,apc_moneda_original,apc_monto_usd,tasa_usd_utilizada,apc_conversion_estado,apc_monto_ppp_usd,apc_monto,apc_moneda,apc_tipo,titulo_normalizado_facts_dup,is_hybrid,titulo_normalizado_openapc_dup,_fuentes,concentracion_editorial,apc_es_outlier,apc_imputado,apc_metodo_imputacion,exencion_apc_lmic,revision_abierta,indexada_doaj,es_colombiana,brecha_publindex_sjr,contraste_publindex_cuartil,semanas_pub,editorial_rapida,ratio_citas_docs,indice_calidad_costo,apc_monto_usd_zscore,sjr_score_zscore,h_index_zscore,semanas_pub_zscore,apc_monto_usd_minmax,sjr_score_minmax,h_index_minmax,semanas_pub_minmax
2027-2448,,2745-1402,Revista Pensamiento Americano,2022,C,Colombia,Caribe,Atlántico,Barranquilla,08001,Otras Ciencias Sociales,Otras Ciencias Sociales,Ciencias Sociales,CORPORACION UNIVERSITARIA AMERICANA,IES,,,"1,191",2745-1402,pensamiento americano,CO,1,2026-09-15,1.0.0,consolidado,18af56118e1142d6,,,,,Corporación Universitaria Americana,,False,,,0,,,,,,,,,,,,,,http://publicaciones.americana.edu.co/index.php/pensamientoamericano,https://doaj.org/toc/b1d6809d11f04224be70c2b3f2191360,2016,,,2745-1402,"law, jurisprudence, politics, philosophy, sociology","English, Spanish, Portuguese",Colombia,,,CC BY-NC-ND,,http://publicaciones.americana.edu.co/index.php/pensamientoamericano/LICC,True,False,http://publicaciones.americana.edu.co/index.php/pensamientoamericano/avderaut,Double anonymous peer review,http://publicaciones.americana.edu.co/index.php/pensamientoamericano/direeva,True,http://publicaciones.americana.edu.co/index.php/pensamientoamericano/about,http://publicaciones.americana.edu.co/index.php/pensamientoamericano/about/editorialTeam,http://publicaciones.americana.edu.co/index.php/pensamientoamericano/diraut,16,False,http://publicaciones.americana.edu.co/index.php/pensamientoamericano/opacc,,False,,False,,,,,,,DOI,True,,,H1-99,False,No,No,Social Sciences: Social sciences (General),2021-07-27T23:31:11Z,2021-07-27T23:31:11Z,2021-07-27,246,2025-10-03T13:47:45Z,pensamiento americano,1828.24,EUR,1974.5,1.08,sin_monto,5196.05,1828.24,EUR,observado,,True,,"['doaj', 'facts', 'openapc', 'publindex']",0.0011037527593818985,False,False,,True,False,True,True,1,,16,False,,0.0865,0.7481,,,-0.2778,0.3513,,,0.1395
0122-9354,,2389-8526,Revista De Medicina Veterinaria,2022,C,Colombia,Distrito Capital,"Bogotá, D. C.","Bogotá, D.C.",11001,No registra,Ciencias Veterinarias,Ciencias Agrícolas,UNIVERSIDAD DE LA SALLE,IES,,,86,2389-8526,medicina veterinaria,CO,1,2026-09-15,1.0.0,consolidado,617d3fd71fdf8bb8,,,,,Universidade Federal Rural de Pernambuco,,False,,,0,,,,,,,,,,,,,,https://www.journals.ufrpe.br/index.php/medicinaveterinaria/index,https://doaj.org/toc/77354ae8c12e445bb942bb9dea6e59f1,2007,,1809-4678,2675-6617,"veterinary medicine, animal production, biology","Spanish, Portuguese, English",Brazil,Universidade Federal Rural de Pernambuco,Brazil,CC BY-NC-SA,,https://www.journals.ufrpe.br/index.php/medicinaveterinaria/about,True,True,https://www.journals.ufrpe.br/index.php/medicinaveterinaria/about,"Anonymous peer review, Double anonymous peer review",https://www.journals.ufrpe.br/index.php/medicinaveterinaria/about,True,https://www.journals.ufrpe.br/index.php/medicinaveterinaria/about,https://www.journals.ufrpe.br/index.php/medicinaveterinaria/about/editorialTeam,https://www.journals.ufrpe.br/index.php/medicinaveterinaria/about/submissions,12,False,https://www.journals.ufrpe.br/index.php/medicinaveterinaria/about,,False,,False,,Cariniana Network,,https://www.journals.ufrpe.br/index.php/medicinaveterinaria/about,,,"DOI, PURL",True,,,SF600-1100,False,No,No,Agriculture: Animal culture: Veterinary medicine,2023-07-06T16:59:40Z,2023-07-06T16:59:40Z,2023-07-06,780,2026-06-25T23:59:07Z,,380.8,EUR,411.26,1.08,sin_monto,1082.26,380.8,EUR,observado,,False,,"['doaj', 'facts', 'openapc', 'publindex']",0.002207505518763797,False,False,,True,False,True,True,1,,12,True,,0.2259,-1.135,,,-0.617,0.0709,,,0.093
0122-8900,,2463-0470,Panorama Económico,2022,C,Colombia,Caribe,Bolívar,Cartagena de Indias,13001,No registra,Economía y Negocios,Ciencias Sociales,UNIVERSIDAD DE CARTAGENA,IES,,,938,2463-0470,panorama economico,CO,1,2026-09-15,1.0.0,consolidado,41ab2535be516b79,,,,,University of Minnesota Libraries Publishing,,False,,,0,,,,,,,,,,,,,,https://editions.lib.umn.edu/panorama/,https://doaj.org/toc/b83def017d024cd6a529801747ff9414,2015,,,2471-6839,"twentieth-century art, nineteenth-century art, african american art, contemporary art, modernism, critical theory",English,United States,Association of Historians of American Art,,CC BY-NC,,https://editions.lib.umn.edu/panorama/submissions/,,True,https://editions.lib.umn.edu/panorama/submissions/,Double anonymous peer review,https://editions.lib.umn.edu/panorama/policies/,False,https://editions.lib.umn.edu/panorama/about/,https://editions.lib.umn.edu/panorama/people/,https://editions.lib.umn.edu/panorama/submissions/,12,False,https://editions.lib.umn.edu/panorama/submissions/,,False,,False,https://editions.lib.umn.edu/panorama/submissions/,ArchiveIt,,https://www.archive-it.org/organizations/484/?q=Panorama&show=Sites&collectionIds=2135&collectionIds=4269&collectionIds=4387&collectionIds=4398&collectionIds=4432&collectionIds=4472&collectionIds=4544&collectionIds=4614&collectionIds=4847&collectionIds=4958,,,DOI,True,,,NX440-632,False,No,No,Fine Arts: Arts in general: History of the arts,2020-01-16T15:03:43Z,2020-01-16T15:03:43Z,2020-01-16,727,2026-06-15T16:56:27Z,,1828.49,EUR,1974.77,1.08,sin_monto,5196.76,2441.28,EUR,observado,,True,,"['doaj', 'facts', 'openapc', 'publindex']",0.002207505518763797,False,False,,True,False,True,True,1,,12,True,,0.0865,0.7484,,,-0.617,0.3514,,,0.093
0123-3769,,2500-8684,Perspectiva Geográfica,2022,C,Colombia,Distrito Capital,"Bogotá, D. C.","Bogotá, D.C.",11001,Otras Ciencias Sociales,Otras Ciencias Sociales,Ciencias Sociales,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA,IES,INSTITUTO GEOGRAFICO AGUSTIN CODAZZI,,97,2500-8684,perspectiva geografica,CO,1,2026-09-15,1.0.0,consolidado,b6a30d5bf19c61d2,,,,,Universidad Privada Antonio Guillermo Urrelo,,False,,,0,,,,,,,,,,,,,,http://revistas.upagu.edu.pe/index.php/PE,https://doaj.org/toc/1929b76057184240af8f7e91265760aa,2014,Revista Oficial de la Universidad Privada Antonio Guillermo Urrelo,1996-5257,1996-5389,"social sciences, law, economics, education, management",Spanish,Peru,Universidad Privada Antonio Guillermo Urrelo,,CC BY,,http://revistas.upagu.edu.pe/index.php/PE/about/submissions,,True,http://revistas.upagu.edu.pe/index.php/PE/about/submissions,Double anonymous peer review,http://revistas.upagu.edu.pe/index.php/PE/about,True,http://revistas.upagu.edu.pe/index.php/PE/about,http://revistas.upagu.edu.pe/index.php/PE/about/editorialTeam,http://revistas.upagu.edu.pe/index.php/PE/about/submissions,6,False,http://revistas.upagu.edu.pe/index.php/PE/about,,False,,False,http://revistas.upagu.edu.pe/index.php/PE/about,,,,,,,True,,,H1-99,False,No,No,Social Sciences: Social sciences (General),2020-01-09T11:25:57Z,2020-02-05T13:06:19Z,2020-02-05,0,,,2838.0,EUR,3065.04,1.08,sin_monto,8065.89,2838.0,EUR,observado,,True,,"['doaj', 'facts', 'openapc', 'publindex']",0.0033112582781456954,False,False,,True,False,True,True,1,,6,True,,0.0605,2.0618,,,-1.1258,0.547,,,0.0233
1909-941X,,2389-7848,Clio América,2022,C,Colombia,Caribe,Magdalena,Santa Marta,47001,Economía,Economía y Negocios,Ciencias Sociales,UNIVERSIDAD DEL MAGDALENA,IES,,,219,2389-7848,clio america,CO,1,2026-09-15,1.0.0,consolidado,75cb30bfe6a757b2,,,,,Ediciones Clío,,False,,,0,,,,,,,,,,,,,,http://ojs.revistaclio.es/index.php/edicionesclio/index,https://doaj.org/toc/4ef7b3f11adb400cb98810358018788f,2021,"Clío: Revista de Historia, Ciencias Humanas y Pensamiento Crítico",,2660-9037,"history, literature, social sciences, humanities","English, Spanish",Spain,Academia de la Historia del estado Zulia,,CC BY-NC-ND,,http://ojs.revistaclio.es/index.php/edicionesclio/about/privacy,,True,https://ojs.revistaclio.es/index.php/edicionesclio/Politica-de-Acceso-abierto,Double anonymous peer review,http://ojs.revistaclio.es/index.php/edicionesclio/etapas_del_proceso_editorial,True,http://ojs.revistaclio.es/index.php/edicionesclio/about,https://ojs.revistaclio.es/index.php/edicionesclio/about/editorialTeam,http://ojs.revistaclio.es/index.php/edicionesclio/directrices-del-autor,24,False,https://ojs.revistaclio.es/index.php/edicionesclio/Politica-de-Acceso-abierto,,False,,False,,,,,,,DOI,True,,,GN1-890|C,False,No,No,Geography. Anthropology. Recreation: Anthropology | Auxiliary sciences of history,2021-11-29T08:50:41Z,2021-11-29T08:50:40Z,2021-11-29,441,2026-06-28T15:56:29Z,,2200.0,EUR,2376.0,1.08,sin_monto,6252.63,2200.0,EUR,observado,,True,,"['doaj', 'facts', 'openapc', 'publindex']",0.0011037527593818985,False,False,,True,False,True,True,1,,24,False,,0.0747,1.2317,,,0.4005,0.4234,,,0.2326
0120-0062,,2011-3668,Ideas Y Valores,2022,B,Colombia,Distrito Capital,"Bogotá, D. C.","Bogotá, D.C.",11001,Filosofía,Otras Humanidades,Humanidades,UNIVERSIDAD NACIONAL DE COLOMBIA,IES,,,139,2011-3668,ideas valores,CO,2,2026-09-15,1.0.0,consolidado,bd9fdec125c28fdc,,,,,Universidade Federal Rural do Rio de Janeiro,,False,,,0,,,,,,,,,,,,,,http://revistaideas.ufrrj.br,https://doaj.org/toc/a875f9e77b134fa08790ab637ebde8b6,2007,"Revista Interfaces em Desenvolvimento, Agricultura e Sociedade",1982-257X,1984-9834,"social sciences, rural sociology, rural antropology, rural economy, rural development, agrarian change",Portuguese,Brazil,"Universidade Federal Rural do Rio de Janeiro, Programa de Pós-Graduação de Ciências Sociais em Desenvolvimento, Agricultura e Sociedade",,CC BY,,https://revistaideas.ufrrj.br/ojs/index.php/ideas/about/submissions,True,True,https://revistaideas.ufrrj.br/ojs/index.php/ideas/about/submissions,Double anonymous peer review,https://revistaideas.ufrrj.br/ojs/index.php/ideas/avaliacao,True,https://revistaideas.ufrrj.br/ojs/index.php/ideas/about,https://revistaideas.ufrrj.br/ojs/index.php/ideas/about/editorialTeam,https://revistaideas.ufrrj.br/ojs/index.php/ideas/about/submissions,36,False,https://revistaideas.ufrrj.br/ojs/index.php/ideas/about/submissions,,False,,False,https://revistaideas.ufrrj.br/ojs/index.php/ideas/about/submissions,,,https://revistaideas.ufrrj.br/ojs/index.php/ideas/about,Diadorim,,,True,,,S,False,No,No,Agriculture,2020-06-09T16:41:37Z,2020-06-09T16:41:37Z,2020-06-09,286,2022-04-25T14:41:21Z,,2709.03,EUR,2925.75,1.08,sin_monto,7699.34,2599.8,EUR,observado,,True,,"['doaj', 'facts', 'openapc', 'publindex']",0.002207505518763797,False,False,,True,False,True,True,2,,36,False,,0.0629,1.894,,,1.4181,0.522,,,0.3721
2145-132X,,2145-132X,Historelo : Revista De Historia Regional Y Local,2022,A2,Colombia,Eje Cafetero,Antioquia,Medellín,05001,No registra,Historia y Arqueología,Humanidades,UNIVERSIDAD NACIONAL DE COLOMBIA,IES,,,840,2145-132X,historelo historia regional local,CO,3,2026-09-15,1.0.0,consolidado,3953a4cd30b0eea1,56,21100829925,journal,historelo,Universidad Nacional de Colombia,True,True,0.193,Q2,3,6,25,72,1291,18,62,0.09,51.64,0.4722,0,2013-2026,"Cultural Studies (Q2); History (Q2); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q3); Social Sciences (miscellaneous) (Q3)","Arts and Humanities; Pharmacology, Toxicology and Pharmaceutics; Social Sciences",http://www.revistas.unal.edu.co/index.php/historelo,https://doaj.org/toc/b404f727bddc4b53a616289d4d0c6da4,2009,HISTOReLo,,2145-132X,"local history, regional history, colombian history","Spanish, Portuguese, English",Colombia,,,CC BY-NC-ND,,http://www.revistas.unal.edu.co/index.php/historelo/about/submissions#copyrightNotice,,False,http://www.revistas.unal.edu.co/index.php/historelo/about/submissions#copyrightNotice,Peer review,https://revistas.unal.edu.co/index.php/historelo/about/submissions,False,http://www.revistas.unal.edu.co/index.php/historelo/about/editorialPolicies#focusAndScope,http://www.revistas.unal.edu.co/index.php/historelo/about/displayMembership/73,http://www.revistas.unal.edu.co/index.php/historelo/about/submissions#authorGuidelines,5,False,https://revistas.unal.edu.co/index.php/historelo/about#ArticleProcessingCharges,,False,,False,,,,,,,DOI,True,,,F1201-3799,False,No,No,History America: Latin America. Spanish America,2011-01-18T08:28:47Z,2025-04-03T05:59:48Z,2025-04-03,446,2026-05-12T20:15:09Z,historelo historia regional local,1878.22,EUR,2028.48,1.08,sin_monto,5338.11,1912.73,EUR,observado,,True,,"['doaj', 'facts', 'openapc', 'publindex', 'scimago']",0.04525386313465784,False,False,,True,False,True,True,0,1.0,5,True,0.25,0.1635,0.8131,0.4023,-0.3052,-1.2106,0.361,0.1143,0.1,0.0116
1657-7027,1657-7027,2500-6177,Revista Gerencia Y Políticas De Salud,2022,C,Colombia,Distrito Capital,"Bogotá, D. C.","Bogotá, D.C.",11001,Salud Pública,Ciencias de la Salud,Ciencias Médicas y de la Salud,PONTIFICIA UNIVERSIDAD JAVERIANA,IES,,,330,2500-6177,gerencia politicas salud,CO,1,2026-09-15,1.0.0,consolidado,3ada0f767097ad42,134,19900193218,journal,gerencia politicas salud,Pontificia Universidad Javeriana,True,True,0.13,Q4,1,12,10,61,477,17,60,0.2,47.7,0.5769,0,2011-2025,Health Policy (Q4),Medicine,https://revistapolitica.uchile.cl/index.php/RP,https://doaj.org/toc/da5454056a0742baa5ae89b4bd03b29f,2011,Política: Revista de Ciencia Política,0716-1077,0719-5338,"political science, international relations, political sociology, latin america, public policy, political economy","Portuguese, English, Spanish",Chile,,,CC BY-SA,,https://revistapolitica.uchile.cl/index.php/RP/copyright,,True,https://revistapolitica.uchile.cl/index.php/RP/copyright,Double anonymous peer review,https://revistapolitica.uchile.cl/index.php/RP/politicas,True,https://revistapolitica.uchile.cl/index.php/RP/about,https://revistapolitica.uchile.cl/index.php/RP/about/editorialTeam,https://revistapolitica.uchile.cl/index.php/RP/about/submissions,25,False,https://revistapolitica.uchile.cl/index.php/RP/acceso,,False,,False,,,,,,,DOI,True,,,JA1-92,False,No,No,Political science: Political science (General),2024-05-29T07:00:43Z,2024-05-29T07:00:43Z,2024-05-29,0,,,2443.03,EUR,2638.47,1.08,sin_monto,6943.34,2331.51,EUR,observado,,True,,"['doaj', 'facts', 'openapc', 'publindex', 'scimago']",0.033112582781456956,False,False,,True,False,True,True,0,1.0,25,False,0.2786885245901639,0.0891,1.5479,-0.4067,0.5413,0.4853,0.4704,0.0369,0.25,0.2442
0120-2812,0120-2812,2323-0118,Acta Agronómica,2022,B,Colombia,Pacífico,Valle del Cauca,Palmira,76520,No registra,Ciencias de la Tierra y Medioambientales,Ciencias Naturales,UNIVERSIDAD NACIONAL DE COLOMBIA,IES,,,535,2323-0118,agronomica,CO,2,2026-09-15,1.0.0,consolidado,949d2b2c2c643f8a,138,65755,journal,agronomica,Universidad Nacional de Colombia,True,False,0.128,Q4,1,18,24,119,784,31,119,0.2,32.67,0.3333,0,"1968, 2012-2026",Agronomy and Crop Science (Q4); Soil Science (Q4),Agricultural and Biological Sciences,https://www.scielo.br/j/rca/,https://doaj.org/toc/f78f30ade4124b9fa06783e56e6c7ce8,2010,,0045-6888,1806-6690,"animal culture, plant culture, aquaculture, forestry","Spanish, Portuguese, English",Brazil,Universidade Federal do Ceará,Brazil,CC BY,,https://www.scielo.br/journal/rca/about/#about,True,False,https://www.scielo.br/journal/rca/about/#instructions,"Peer review, Double anonymous peer review",https://www.scielo.br/journal/rca/about/#instructions,False,https://www.scielo.br/journal/rca/about/#instructions,https://www.scielo.br/journal/rca/about/#editors,https://www.scielo.br/journal/rca/about/#instructions,14,True,https://www.scielo.br/journal/rca/about/#instructions,450 BRL,False,,True,https://www.scielo.br/journal/rca/about/#instructions,Cariniana Network,,https://portal.issn.org/resource/ISSN/1806-6690,,,DOI,True,,,S1-972,False,No,No,Agriculture: Agriculture (General),2012-05-09T10:35:00Z,2022-09-18T09:25:11Z,2022-09-18,1547,2026-07-21T07:45:58Z,,450.0,BRL,90.0,0.2,convertida,236.84,450.0,BRL,declarado,,,,"['doaj', 'publindex', 'scimago']",0.04525386313465784,False,False,,True,False,True,True,1,2.0,14,False,0.2605042016806723,0.4322,-1.522,-0.4324,1.3877,-0.4474,0.0132,0.0344,0.4,0.1163
1692-2530,,2248-4078,Opinión Jurídica,2022,C,Colombia,Eje Cafetero,Antioquia,Medellín,05001,Derecho,Derecho,Ciencias Sociales,UNIVERSIDAD DE MEDELLIN,IES,,,513,2248-4078,opinion juridica,CO,1,2026-09-15,1.0.0,consolidado,79e8b689d30cadc9,137,21101302091,journal,opinion juridica,University of Medellin,True,True,0.129,Q4,1,3,27,93,1170,8,93,0.02,43.33,0.3704,0,2021-2025,Law (Q4),Social Sciences,https://ojs.utlib.ee/index.php/juridica/,https://doaj.org/toc/f883e28f3373484686d13d343f04d720,1996,,1406-1082,1406-5509,"penal code, civil code, estonian law, fundamental personal rights, european law","German, French, English",Estonia,University of Tartu,Estonia,CC BY-NC-ND,,https://ojs.utlib.ee/index.php/juridica/about,,True,https://ojs.utlib.ee/index.php/juridica/about,Anonymous peer review,https://ojs.utlib.ee/index.php/juridica/about,False,https://ojs.utlib.ee/index.php/juridica/about,https://ojs.utlib.ee/index.php/juridica/about/editorialTeam,https://ojs.utlib.ee/index.php/juridica/about/submissions,20,False,https://ojs.utlib.ee/index.php/juridica/about,,False,,False,,,,,,,DOI,True,,,KJ-KKZ,False,No,No,Law: Law of Europe,2017-08-14T17:44:36Z,2025-03-31T08:15:18Z,2025-03-31,0,,,3345.32,EUR,3612.95,1.08,sin_monto,9507.76,2095.8,EUR,observado,,True,,"['doaj', 'facts', 'openapc', 'publindex', 'scimago']",0.0011037527593818985,False,False,,True,False,True,True,0,1.0,20,False,0.08602150537634409,0.0678,2.7218,-0.4196,-0.7284,0.0613,0.6453,0.0356,0.025,0.186
0120-3886,0120-1867,2390-0016,Revista Facultad De Derecho Y Ciencias Políticas,2022,C,Colombia,Eje Cafetero,Antioquia,Medellín,05001,Derecho,Derecho,Ciencias Sociales,UNIVERSIDAD PONTIFICIA BOLIVARIANA,IES,,,155,2390-0016,facultad derecho ciencias politicas,CO,1,2026-09-15,1.0.0,consolidado,04e666887f42f564,88,21101121920,journal,,Universidad de Antioquia,True,True,0.158,Q3,2,4,13,52,576,12,50,0.26,44.31,0.3125,0,2019-2025,Law (Q3); Political Science and International Relations (Q4),Social Sciences,https://revistas.ucsc.cl/index.php/revistaderecho,https://doaj.org/toc/d5449d3810a34fafb08148c9ac0f9c25,2021,Revista de Derecho de la Universidad Católica de la Santísima Concepción,,2735-6337,"legal sciences, law, jurisprudence, history law, public law, private law","Portuguese, Italian, French, English, Spanish",Chile,,,CC BY,,https://revistas.ucsc.cl/index.php/revistaderecho/about,True,False,https://revistas.ucsc.cl/index.php/revistaderecho/about/submissions#authorGuidelines,Double anonymous peer review,https://revistas.ucsc.cl/index.php/revistaderecho/PeerReviewProcess,True,https://revistas.ucsc.cl/index.php/revistaderecho/about,https://revistas.ucsc.cl/index.php/revistaderecho/about/editorialTeam,https://revistas.ucsc.cl/index.php/revistaderecho/about/submissions#authorGuidelines,10,False,https://revistas.ucsc.cl/index.php/revistaderecho/about/submissions#authorGuidelines,,False,,False,,,,,,,DOI,True,,,K,False,No,No,Law,2024-11-05T07:14:45Z,2024-11-05T07:14:45Z,2024-11-05,126,2025-08-11T14:01:00Z,,2443.03,EUR,2638.47,1.08,sin_monto,6943.34,2331.51,EUR,observado,,True,,"['doaj', 'facts', 'openapc', 'publindex', 'scimago']",0.06181015452538632,False,False,,True,False,True,True,-1,0.5,10,True,0.23076923076923078,0.1083,1.5479,-0.0472,-0.5873,-0.7866,0.4704,0.0713,0.05,0.0698
0123-3475,1657-0448,1909-8758,Revista Colombiana De Biotecnología,2022,B,Colombia,Distrito Capital,"Bogotá, D. C.","Bogotá, D.C.",11001,No registra,Biotecnología Agrícola,Ciencias Agrícolas,UNIVERSIDAD NACIONAL DE COLOMBIA,IES,,,270,1909-8758,colombiana biotecnologia,CO,2,2026-09-15,1.0.0,consolidado,d8dcc83e5457db74,163,21101259010,journal,,MDPI AG,True,False,0.105,Q4,1,2,58,123,889,5,91,0.06,15.33,0.5539999999999999,0,2020-2026,Dermatology (Q4); Surgery (Q4),Medicine,https://www.mdpi.com/journal/IoT,https://doaj.org/toc/4e78a2aa05a04bc8805c8b3c7850dcce,2020,,,2624-831X,"artificial intelligence, practical and innovative uses of iot networks, networks of smart objects, cyber–physical systems, augmented reality and virtual reality in iot, iot-enabled devices",English,Switzerland,,,CC BY,,https://www.mdpi.com/journal/IoT/about,True,True,https://www.mdpi.com/authors/rights,Anonymous peer review,https://www.mdpi.com/journal/IoT/instructions,False,https://www.mdpi.com/journal/iot/about,https://www.mdpi.com/journal/iot/editors,https://www.mdpi.com/journal/iot/instructions,11,True,https://www.mdpi.com/journal/iot/apc,1200 CHF,True,https://www.mdpi.com/apc,False,,CLOCKSS,Swiss National Library,https://portal.issn.org/resource/ISSN/2624-831X#,Open Policy Finder,https://openpolicyfinder.jisc.ac.uk/id/publication/35297,DOI,True,,,QA76.75-76.765|T|Q300-390,False,No,No,Science: Mathematics: Instruments and machines: Electronic computers. Computer science: Computer software | Technology | Science: Science (General): Cybernetics,2021-03-29T14:33:59Z,2023-04-12T14:59:19Z,2023-04-12,250,2026-06-25T14:03:58Z,,837.19,EUR,904.17,1.08,convertida,2379.39,1200.0,CHF,observado,,False,,"['doaj', 'facts', 'openapc', 'publindex', 'scimago']",0.011037527593818985,False,False,,True,False,True,True,1,2.0,11,True,0.04065040650406504,0.1573,-0.5413,-0.7278,-0.8695,-0.7018,0.1593,0.0061,0.0,0.0814
0121-3784,,,Livestock Research For Rural Development,2022,B,Colombia,Pacífico,Valle del Cauca,Cali,76001,No registra,Ciencias Animales y Lechería,Ciencias Agrícolas,,No disponible,,,952,0121-3784,livestock rural development,CO,2,2026-09-15,1.0.0,consolidado,3fbeaec5cabcdaf4,39,79866,journal,livestock rural development,Fundacion CIPAV,True,False,0.213,Q4,1,42,60,266,1738,176,266,0.58,28.97,0.2553,0,1996-2025,Animal Science and Zoology (Q4),Agricultural and Biological Sciences,https://www.tandfonline.com/journals/rdsr,https://doaj.org/toc/a97963d7fa494914a4621b33ed9bb906,2014,,,2166-5095,"development studies, sustainability, community development, gender equality",English,United Kingdom,,,"CC BY, CC BY-NC",,https://authorservices.taylorandfrancis.com/publishing-your-research/moving-through-production/copyright-for-journal-authors/,True,False,https://authorservices.taylorandfrancis.com/publishing-your-research/moving-through-production/copyright-for-journal-authors/,Double anonymous peer review,https://www.tandfonline.com/action/authorSubmission?journalCode=RDSR&page=instructions,True,https://www.tandfonline.com/action/journalInformation?show=aimsScope&journalCode=rdsr20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=RDSR,https://www.tandfonline.com/action/authorSubmission?journalCode=RDSR&page=instructions,12,True,https://www.tandfonline.com/action/authorSubmission?journalCode=RDSR&page=instructions,1680 USD; 1344 GBP; 1615 EUR; 2340 AUD,True,https://authorservices.taylorandfrancis.com/publishing-open-access/requesting-an-apc-waiver/,False,,"CLOCKSS, LOCKSS, Portico",Library of Congress,https://librarianresources.taylorandfrancis.com/product-info/journals/title-by-title/,Open Policy Finder,https://openpolicyfinder.jisc.ac.uk/id/publication/24533,DOI,True,,,HD72-88|HT51-65,False,No,No,"Social Sciences: Industries. Land use. Labor: Economic growth, development, planning | Social Sciences: Communities. Classes. Races: Human settlements. Communities",2018-07-30T14:59:23Z,2025-01-13T12:11:42Z,2025-01-13,196,2026-08-06T21:20:36Z,,2930.53,EUR,3164.97,1.08,convertida,8328.87,1680.0,USD,observado,,True,,"['doaj', 'facts', 'openapc', 'publindex', 'scimago']",0.0011037527593818985,False,False,,True,False,True,True,1,2.0,12,True,0.6616541353383458,0.1253,2.1821,0.6591,4.7736,-0.617,0.5649,0.1388,1.0,0.093
